rank,distance,source_icon_id,source_set_id,source_set_name,source_label,source_category,source_normalized_path,target_icon_id,target_set_id,target_set_name,target_label,target_category,target_normalized_path
5,1.999069730630943,3dc88cacd2664f44,07_arasaac_pictograms,ARASAAC Pictograms,peach in syrup,processed food,icon_data/normalized_256/07_arasaac_pictograms/10229__3dc88cacd266.png,92a4dd5553a11fab,07_arasaac_pictograms,ARASAAC Pictograms,help,medical procedure; verb,icon_data/normalized_256/07_arasaac_pictograms/10141__92a4dd5553a1.png
1,3.4076382361756323,3dd93643415dd383,07_arasaac_pictograms,ARASAAC Pictograms,scrawl,verb; educational task,icon_data/normalized_256/07_arasaac_pictograms/10174__3dd93643415d.png,9ef3bfdd434636a2,07_arasaac_pictograms,ARASAAC Pictograms,accompanied,qualifying adjective,icon_data/normalized_256/07_arasaac_pictograms/10191__9ef3bfdd4346.png
2,3.708908081035232,3dd93643415dd383,07_arasaac_pictograms,ARASAAC Pictograms,scrawl,verb; educational task,icon_data/normalized_256/07_arasaac_pictograms/10174__3dd93643415d.png,69045aac85e2bbe8,07_arasaac_pictograms,ARASAAC Pictograms,littler,qualifying adjective; physical features,icon_data/normalized_256/07_arasaac_pictograms/10196__69045aac85e2.png
3,3.716108450336261,3dd93643415dd383,07_arasaac_pictograms,ARASAAC Pictograms,scrawl,verb; educational task,icon_data/normalized_256/07_arasaac_pictograms/10174__3dd93643415d.png,60949bfc24ab63d3,07_arasaac_pictograms,ARASAAC Pictograms,unpleasant,qualifying adjective; feeling,icon_data/normalized_256/07_arasaac_pictograms/10195__60949bfc24ab.png
4,3.8852873961592143,3dd93643415dd383,07_arasaac_pictograms,ARASAAC Pictograms,scrawl,verb; educational task,icon_data/normalized_256/07_arasaac_pictograms/10174__3dd93643415d.png,bee446dc2d4c2aad,05_mulberry_symbols,Mulberry Symbols,Christmas cake,iconsets,icon_data/normalized_256/05_mulberry_symbols/christmas_cake__bee446dc2d4c.png
5,3.9112812701720108,3dd93643415dd383,07_arasaac_pictograms,ARASAAC Pictograms,scrawl,verb; educational task,icon_data/normalized_256/07_arasaac_pictograms/10174__3dd93643415d.png,fbdd9fdefac9fdd6,01_mcdougall_symbol_icon_set,McDougall Symbol/Icon Set,Equipotent ials,,icon_data/normalized_256/01_mcdougall_symbol_icon_set/mcdougall_083__fbdd9fdefac9.png
1,1.1773619294720066,3e03f24080582ae7,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i chapel,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_chapel__3e03f2408058.png,1b15aa32b97e99c0,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,airport military,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/airport_military__1b15aa32b97e.png
2,1.25361493220264,3e03f24080582ae7,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i chapel,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_chapel__3e03f2408058.png,f48e7f2e93921b95,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i kidney,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_kidney__f48e7f2e9392.png
3,1.2662530452052172,3e03f24080582ae7,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i chapel,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_chapel__3e03f2408058.png,306ad85560fbabc4,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,manufacturer,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/manufacturer__306ad85560fb.png
4,1.4132934139970459,3e03f24080582ae7,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i chapel,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_chapel__3e03f2408058.png,27a827006c95046c,03_mapbox_maki_icons,Mapbox Maki,ferry JP,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/ferry_jp__27a827006c95.png
5,1.5488398751980983,3e03f24080582ae7,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i chapel,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_chapel__3e03f2408058.png,b00273ddec49089e,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i labor delivery,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_labor_delivery__b00273ddec49.png
1,1.3526427836941255,3e11b44e18229d29,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,assessment,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/assessment__3e11b44e1822.png,c717fb6948d4373d,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,computer,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/computer__c717fb6948d4.png
2,1.3752453925866694,3e11b44e18229d29,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,assessment,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/assessment__3e11b44e1822.png,5eafbd9c46e9f61e,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,bus,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/bus__5eafbd9c46e9.png
3,1.4094207723145182,3e11b44e18229d29,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,assessment,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/assessment__3e11b44e1822.png,0bc024cae070cc1b,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,building facility destroyed,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/building_facility_destroyed__0bc024cae070.png
4,1.4277481320636858,3e11b44e18229d29,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,assessment,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/assessment__3e11b44e1822.png,f8978aed3acb07b0,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i cath lab,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_cath_lab__f8978aed3acb.png
5,1.4409146665310164,3e11b44e18229d29,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,assessment,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/assessment__3e11b44e1822.png,a2d4f891006b2053,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,building facility not affected,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/building_facility_not_affected__a2d4f891006b.png
1,1.2829688864951465,3e3f6aec88b8f4da,07_arasaac_pictograms,ARASAAC Pictograms,mushroom,fungus; plant-based food,icon_data/normalized_256/07_arasaac_pictograms/10220__3e3f6aec88b8.png,9f3a9f680953b7bc,03_mapbox_maki_icons,Mapbox Maki,globe,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/globe__9f3a9f680953.png
2,1.5678472389727351,3e3f6aec88b8f4da,07_arasaac_pictograms,ARASAAC Pictograms,mushroom,fungus; plant-based food,icon_data/normalized_256/07_arasaac_pictograms/10220__3e3f6aec88b8.png,053d4c255779f3da,03_mapbox_maki_icons,Mapbox Maki,bicycle,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/bicycle__053d4c255779.png
3,1.6043638635096165,3e3f6aec88b8f4da,07_arasaac_pictograms,ARASAAC Pictograms,mushroom,fungus; plant-based food,icon_data/normalized_256/07_arasaac_pictograms/10220__3e3f6aec88b8.png,782dc4fa727babcf,05_mulberry_symbols,Mulberry Symbols,Moon,iconsets,icon_data/normalized_256/05_mulberry_symbols/moon__782dc4fa727b.png
4,1.6109397597402744,3e3f6aec88b8f4da,07_arasaac_pictograms,ARASAAC Pictograms,mushroom,fungus; plant-based food,icon_data/normalized_256/07_arasaac_pictograms/10220__3e3f6aec88b8.png,70c66f7df237db99,03_mapbox_maki_icons,Mapbox Maki,defibrillator,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/defibrillator__70c66f7df237.png
5,1.627735223069284,3e3f6aec88b8f4da,07_arasaac_pictograms,ARASAAC Pictograms,mushroom,fungus; plant-based food,icon_data/normalized_256/07_arasaac_pictograms/10220__3e3f6aec88b8.png,5c000c0625ba1fb6,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga railtransportation,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_railtransportation__5c000c0625ba.png
1,0.9088480688040849,3e78692c17c673f9,06_blissymbolics,Blissymbolics,block,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/block_a7e2963a8455__3e78692c17c6.png,a1b84eeae2fa0bd3,06_blissymbolics,Blissymbolics,bed,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/bed_fefe2393a7fc__a1b84eeae2fa.png
2,0.9416224369939937,3e78692c17c673f9,06_blissymbolics,Blissymbolics,block,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/block_a7e2963a8455__3e78692c17c6.png,6bb9ddde18b3991c,06_blissymbolics,Blissymbolics,badge,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/badge_190ce2b38248__6bb9ddde18b3.png
3,0.9504720040190442,3e78692c17c673f9,06_blissymbolics,Blissymbolics,block,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/block_a7e2963a8455__3e78692c17c6.png,556801e1e9fe6f11,06_blissymbolics,Blissymbolics,asparagus,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/asparagus_bb909e550ca3__556801e1e9fe.png
4,0.9548931067905763,3e78692c17c673f9,06_blissymbolics,Blissymbolics,block,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/block_a7e2963a8455__3e78692c17c6.png,bc4bfd84d1524c17,06_blissymbolics,Blissymbolics,ascending and descending,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/ascending_and_descending_0fd110a6dce8__bc4bfd84d152.png
5,0.9654404852644957,3e78692c17c673f9,06_blissymbolics,Blissymbolics,block,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/block_a7e2963a8455__3e78692c17c6.png,9b7026cf7fb5b676,06_blissymbolics,Blissymbolics,beginning,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/beginning_d98cdb7fe8fd__9b7026cf7fb5.png
1,0.040758007291861686,3eabac93a39659c9,07_arasaac_pictograms,ARASAAC Pictograms,put on trousers,verb; clothes; routine,icon_data/normalized_256/07_arasaac_pictograms/10180__3eabac93a396.png,fb590ef016ff3f20,07_arasaac_pictograms,ARASAAC Pictograms,take trousers off,verb; clothes; routine,icon_data/normalized_256/07_arasaac_pictograms/10143__fb590ef016ff.png
2,1.101060879970059,3eabac93a39659c9,07_arasaac_pictograms,ARASAAC Pictograms,put on trousers,verb; clothes; routine,icon_data/normalized_256/07_arasaac_pictograms/10180__3eabac93a396.png,9f79389258c4e556,07_arasaac_pictograms,ARASAAC Pictograms,weak,qualifying adjective,icon_data/normalized_256/07_arasaac_pictograms/10199__9f79389258c4.png
3,1.1742691570142842,3eabac93a39659c9,07_arasaac_pictograms,ARASAAC Pictograms,put on trousers,verb; clothes; routine,icon_data/normalized_256/07_arasaac_pictograms/10180__3eabac93a396.png,38af94eae5a81277,07_arasaac_pictograms,ARASAAC Pictograms,strong,qualifying adjective,icon_data/normalized_256/07_arasaac_pictograms/10204__38af94eae5a8.png
4,1.4201369458393795,3eabac93a39659c9,07_arasaac_pictograms,ARASAAC Pictograms,put on trousers,verb; clothes; routine,icon_data/normalized_256/07_arasaac_pictograms/10180__3eabac93a396.png,090ca3e2a89db4a0,07_arasaac_pictograms,ARASAAC Pictograms,good,qualifying adjective,icon_data/normalized_256/07_arasaac_pictograms/10197__090ca3e2a89d.png
5,1.4283204834972552,3eabac93a39659c9,07_arasaac_pictograms,ARASAAC Pictograms,put on trousers,verb; clothes; routine,icon_data/normalized_256/07_arasaac_pictograms/10180__3eabac93a396.png,89ed84c756e89dad,05_mulberry_symbols,Mulberry Symbols,Nativity,iconsets,icon_data/normalized_256/05_mulberry_symbols/nativity__89ed84c756e8.png
1,0.6312256977109508,3ed5a9cb77d0cad6,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i alternative complementary,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_alternative_complementary__3ed5a9cb77d0.png,f67adff43efd12df,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,alternative complementary,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/alternative_complementary__f67adff43efd.png
2,0.8753607336184865,3ed5a9cb77d0cad6,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i alternative complementary,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_alternative_complementary__3ed5a9cb77d0.png,0bc1e8eca284bbb0,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i health education,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_health_education__0bc1e8eca284.png
3,0.9407177360919007,3ed5a9cb77d0cad6,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i alternative complementary,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_alternative_complementary__3ed5a9cb77d0.png,4e6eb33dee2b707c,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i information us,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_information_us__4e6eb33dee2b.png
4,1.015272066442197,3ed5a9cb77d0cad6,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i alternative complementary,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_alternative_complementary__3ed5a9cb77d0.png,e8f0a1cc1666633d,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,health education,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/health_education__e8f0a1cc1666.png
5,1.0553207188553728,3ed5a9cb77d0cad6,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i alternative complementary,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_alternative_complementary__3ed5a9cb77d0.png,fc70071a5bbf9bb5,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i imaging alternative pet,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_imaging_alternative_pet__fc70071a5bbf.png
1,0.5381820427859494,3ee6ebc731d8e10f,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,document,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/document__3ee6ebc731d8.png,46f16d10f5e6d6d5,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,copy,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/copy__46f16d10f5e6.png
2,0.7626414737572947,3ee6ebc731d8e10f,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,document,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/document__3ee6ebc731d8.png,9aa76e1c2ac046a2,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,distribution site,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/distribution_site__9aa76e1c2ac0.png
3,0.805482457852993,3ee6ebc731d8e10f,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,document,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/document__3ee6ebc731d8.png,483ec0cd8c82a61d,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,clinic,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/clinic__483ec0cd8c82.png
4,0.8368872474612611,3ee6ebc731d8e10f,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,document,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/document__3ee6ebc731d8.png,ded26fef294285a1,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,community building,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/community_building__ded26fef2942.png
5,0.9383086784582858,3ee6ebc731d8e10f,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,document,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/document__3ee6ebc731d8.png,2a560b7cd2d9862a,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,building,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/building__2a560b7cd2d9.png
1,0.30014051845483214,3ef5ce501b972c96,13_usp_pictograms_manual,USP Pictograms,01,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/01__3ef5ce501b97.png,839310bd1c71030a,13_usp_pictograms_manual,USP Pictograms,77,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/77__839310bd1c71.png
2,0.41274585498690547,3ef5ce501b972c96,13_usp_pictograms_manual,USP Pictograms,01,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/01__3ef5ce501b97.png,5f8948f5de00a1db,13_usp_pictograms_manual,USP Pictograms,78,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/78__5f8948f5de00.png
3,0.449096995763547,3ef5ce501b972c96,13_usp_pictograms_manual,USP Pictograms,01,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/01__3ef5ce501b97.png,1caac03bbcbccf1d,13_usp_pictograms_manual,USP Pictograms,74,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/74__1caac03bbcbc.png
4,0.45959339025789586,3ef5ce501b972c96,13_usp_pictograms_manual,USP Pictograms,01,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/01__3ef5ce501b97.png,45e272021b297749,13_usp_pictograms_manual,USP Pictograms,43,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/43__45e272021b29.png
5,0.46004569680083346,3ef5ce501b972c96,13_usp_pictograms_manual,USP Pictograms,01,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/01__3ef5ce501b97.png,ce262294a18e33a8,13_usp_pictograms_manual,USP Pictograms,65,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/65__ce262294a18e.png
1,0.5820221570231386,3f6ea388c0d2f0f4,05_mulberry_symbols,Mulberry Symbols,Zero,iconsets,icon_data/normalized_256/05_mulberry_symbols/zero__3f6ea388c0d2.png,00bb34df75e5a3c5,05_mulberry_symbols,Mulberry Symbols,a lower case,iconsets,icon_data/normalized_256/05_mulberry_symbols/a_lower_case__00bb34df75e5.png
2,0.9100339947576765,3f6ea388c0d2f0f4,05_mulberry_symbols,Mulberry Symbols,Zero,iconsets,icon_data/normalized_256/05_mulberry_symbols/zero__3f6ea388c0d2.png,025891c6ad0085b0,05_mulberry_symbols,Mulberry Symbols,O,iconsets,icon_data/normalized_256/05_mulberry_symbols/o__025891c6ad00.png
3,1.1649210020078675,3f6ea388c0d2f0f4,05_mulberry_symbols,Mulberry Symbols,Zero,iconsets,icon_data/normalized_256/05_mulberry_symbols/zero__3f6ea388c0d2.png,41b35984d0dd61ce,05_mulberry_symbols,Mulberry Symbols,D,iconsets,icon_data/normalized_256/05_mulberry_symbols/d__41b35984d0dd.png
4,1.167841487653754,3f6ea388c0d2f0f4,05_mulberry_symbols,Mulberry Symbols,Zero,iconsets,icon_data/normalized_256/05_mulberry_symbols/zero__3f6ea388c0d2.png,d763c55e1eec506e,05_mulberry_symbols,Mulberry Symbols,K,iconsets,icon_data/normalized_256/05_mulberry_symbols/k__d763c55e1eec.png
5,1.1734933928394091,3f6ea388c0d2f0f4,05_mulberry_symbols,Mulberry Symbols,Zero,iconsets,icon_data/normalized_256/05_mulberry_symbols/zero__3f6ea388c0d2.png,35b6f00407e60514,05_mulberry_symbols,Mulberry Symbols,C,iconsets,icon_data/normalized_256/05_mulberry_symbols/c__35b6f00407e6.png
1,1.2548850152042579,3f7239a92c820040,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,confinement,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/confinement__3f7239a92c82.png,e9d53d00d7ddb27c,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,boat,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/boat__e9d53d00d7dd.png
2,1.4142037537947925,3f7239a92c820040,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,confinement,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/confinement__3f7239a92c82.png,7658aacd4ef3a3d6,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i administration,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_administration__7658aacd4ef3.png
3,1.480874059451412,3f7239a92c820040,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,confinement,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/confinement__3f7239a92c82.png,a2d4f891006b2053,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,building facility not affected,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/building_facility_not_affected__a2d4f891006b.png
4,1.4885112146437507,3f7239a92c820040,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,confinement,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/confinement__3f7239a92c82.png,8c36a9c438f30d0b,03_mapbox_maki_icons,Mapbox Maki,bowling alley,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/bowling_alley__8c36a9c438f3.png
5,1.528378076974165,3f7239a92c820040,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,confinement,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/confinement__3f7239a92c82.png,5423a69d6b2b2b86,03_mapbox_maki_icons,Mapbox Maki,animal shelter,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/animal_shelter__5423a69d6b2b.png
1,1.0896073662186023,3fa390e2e0a734b8,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,ce bsi,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/ce_bsi__3fa390e2e0a7.png,d879928d5d662c7b,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,airport closed,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/airport_closed__d879928d5d66.png
2,1.2282518302880727,3fa390e2e0a734b8,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,ce bsi,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/ce_bsi__3fa390e2e0a7.png,ed5fe56c4b108d43,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,drought,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/drought__ed5fe56c4b10.png
3,1.301085955190165,3fa390e2e0a734b8,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,ce bsi,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/ce_bsi__3fa390e2e0a7.png,e6e2d33ceb0e83af,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,latex,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/latex__e6e2d33ceb0e.png
4,1.3388592073880514,3fa390e2e0a734b8,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,ce bsi,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/ce_bsi__3fa390e2e0a7.png,dced7e945687618c,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,airport destroyed,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/airport_destroyed__dced7e945687.png
5,1.3595539130614054,3fa390e2e0a734b8,12_iso_15223_medical_device_symbols,ISO 15223 Medical Device Symbols,ce bsi,medical device label,icon_data/normalized_256/12_iso_15223_medical_device_symbols/ce_bsi__3fa390e2e0a7.png,d7796777d41886a0,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga waitingroom,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_waitingroom__d7796777d418.png
1,0.4081516425795715,3fc360c5c4e56a82,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W019,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w019__3fc360c5c4e5.png,0c2fc4eef9275cc9,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W029,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w029__0c2fc4eef927.png
2,0.466143117008334,3fc360c5c4e56a82,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W019,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w019__3fc360c5c4e5.png,f7d82e130ffce18a,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W016,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w016__f7d82e130ffc.png
3,0.5084846527872559,3fc360c5c4e56a82,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W019,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w019__3fc360c5c4e5.png,161d8c4c3de951fb,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W014,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w014__161d8c4c3de9.png
4,0.5257377694970141,3fc360c5c4e56a82,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W019,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w019__3fc360c5c4e5.png,ce70d90a77bf5ba9,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W009,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w009__ce70d90a77bf.png
5,0.6537809113209565,3fc360c5c4e56a82,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W019,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w019__3fc360c5c4e5.png,b8d532b96649ad9b,11_iso_7010_safety_signs,ISO 7010 Safety Signs,ISO 7010 W015,iconsets,icon_data/normalized_256/11_iso_7010_safety_signs/iso_7010_w015__b8d532b96649.png
1,0.7806217029078236,405f3b69c6df5079,10_openmoji,OpenMoji,flag: Angola,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1f4__405f3b69c6df.png,289aab1d65d8cc58,10_openmoji,OpenMoji,flag: China,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1f3__289aab1d65d8.png
2,0.7942475520306072,405f3b69c6df5079,10_openmoji,OpenMoji,flag: Angola,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1f4__405f3b69c6df.png,f731377d8226fd66,10_openmoji,OpenMoji,flag: Albania,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1f1__f731377d8226.png
3,0.8818312959225324,405f3b69c6df5079,10_openmoji,OpenMoji,flag: Angola,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1f4__405f3b69c6df.png,2f0595c15be511d7,10_openmoji,OpenMoji,flag: Aruba,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1fc__2f0595c15be5.png
4,0.9799616526244865,405f3b69c6df5079,10_openmoji,OpenMoji,flag: Angola,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1f4__405f3b69c6df.png,709c56f034c6cb05,10_openmoji,OpenMoji,flag: Belgium,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1ea__709c56f034c6.png
5,1.1079057344492584,405f3b69c6df5079,10_openmoji,OpenMoji,flag: Angola,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e6_1f1f4__405f3b69c6df.png,f1e85686fa1897f6,10_openmoji,OpenMoji,flag: Bahamas,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1f8__f1e85686fa18.png
